event_id,referral_lead_id,partner_id,event_type,event_at,agent_name,rationale
EV004049,RL01102,P011,matched,2023-02-10,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004050,RL01102,P011,booked,2023-02-20,negotiation,partner accepted; capacity held
EV004051,RL01102,P011,resolved,2023-03-06,monitor,closed successfully
EV004052,RL01103,,classified,2023-02-28,intake,
EV004053,RL01103,P011,matched,2023-03-01,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004054,RL01103,P011,lost,2023-03-16,monitor,no fit / declined
EV004055,RL01104,,classified,2023-02-20,intake,
EV004056,RL01104,P012,matched,2023-02-22,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004057,RL01104,P012,lost,2023-03-05,monitor,no fit / declined
EV004058,RL01105,,classified,2023-02-20,intake,
EV004059,RL01105,P012,matched,2023-02-23,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004060,RL01105,P012,outreach_sent,2023-02-24,negotiation,round 1
EV004061,RL01105,P012,reply_received,2023-02-25,negotiation,propose_alternative
EV004062,RL01105,P012,outreach_sent,2023-02-26,negotiation,round 2
EV004063,RL01105,P012,reply_received,2023-02-27,negotiation,propose_alternative
EV004064,RL01105,P012,outreach_sent,2023-02-28,negotiation,round 3
EV004065,RL01105,P012,reply_received,2023-03-01,negotiation,propose_alternative
EV004066,RL01106,,classified,2023-02-04,intake,
EV004067,RL01106,P010,matched,2023-02-06,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004068,RL01106,P010,booked,2023-02-15,negotiation,partner accepted; capacity held
EV004069,RL01106,P010,resolved,2023-03-06,monitor,closed successfully
EV004070,RL01107,,classified,2023-02-26,intake,
EV004071,RL01107,P011,matched,2023-03-01,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004072,RL01107,P011,booked,2023-03-10,negotiation,partner accepted; capacity held
EV004073,RL01107,P011,resolved,2023-03-21,monitor,closed successfully
EV004074,RL01108,,classified,2023-02-08,intake,
EV004075,RL01109,,classified,2023-02-21,intake,
EV004076,RL01109,P010,matched,2023-02-23,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004077,RL01109,P010,lost,2023-03-07,monitor,no fit / declined
EV004078,RL01110,,classified,2023-02-23,intake,
EV004079,RL01110,P012,matched,2023-02-26,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004080,RL01110,P012,booked,2023-03-03,negotiation,partner accepted; capacity held
EV004081,RL01110,P012,resolved,2023-03-15,monitor,closed successfully
EV004082,RL01111,,classified,2023-03-04,intake,
EV004083,RL01111,P010,matched,2023-03-07,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004084,RL01111,P010,booked,2023-03-12,negotiation,partner accepted; capacity held
EV004085,RL01111,P010,resolved,2023-03-22,monitor,closed successfully
EV004086,RL01112,,classified,2023-03-14,intake,
EV004087,RL01112,P010,matched,2023-03-17,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004088,RL01112,P010,booked,2023-03-19,negotiation,partner accepted; capacity held
EV004089,RL01112,P010,resolved,2023-04-09,monitor,closed successfully
EV004090,RL01113,,classified,2023-03-14,intake,
EV004091,RL01113,P011,matched,2023-03-16,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004092,RL01113,P011,booked,2023-03-23,negotiation,partner accepted; capacity held
EV004093,RL01113,P011,resolved,2023-04-09,monitor,closed successfully
EV004094,RL01114,,classified,2023-03-22,intake,
EV004095,RL01114,P011,matched,2023-03-23,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004096,RL01114,P011,outreach_sent,2023-03-24,negotiation,round 1
EV004097,RL01114,P011,reply_received,2023-03-25,negotiation,propose_alternative
EV004098,RL01114,P011,outreach_sent,2023-03-26,negotiation,round 2
EV004099,RL01114,P011,reply_received,2023-03-27,negotiation,propose_alternative
EV004100,RL01114,P011,outreach_sent,2023-03-28,negotiation,round 3
EV004101,RL01114,P011,reply_received,2023-03-29,negotiation,propose_alternative
EV004102,RL01115,,classified,2023-03-02,intake,
EV004103,RL01115,P011,matched,2023-03-03,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004104,RL01115,P011,booked,2023-03-11,negotiation,partner accepted; capacity held
EV004105,RL01115,P011,resolved,2023-03-25,monitor,closed successfully
EV004106,RL01116,,classified,2023-03-27,intake,
EV004107,RL01116,P012,matched,2023-03-30,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004108,RL01116,P012,lost,2023-04-05,monitor,no fit / declined
EV004109,RL01117,,classified,2023-03-19,intake,
EV004110,RL01118,,classified,2023-03-10,intake,
EV004111,RL01118,P012,matched,2023-03-12,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004112,RL01118,P012,lost,2023-03-19,monitor,no fit / declined
EV004113,RL01119,,classified,2023-03-19,intake,
EV004114,RL01119,P011,matched,2023-03-21,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004115,RL01119,P011,booked,2023-03-25,negotiation,partner accepted; capacity held
EV004116,RL01119,P011,resolved,2023-03-30,monitor,closed successfully
EV004117,RL01120,,classified,2023-03-15,intake,
EV004118,RL01120,P011,matched,2023-03-16,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004119,RL01120,P011,booked,2023-03-24,negotiation,partner accepted; capacity held
EV004120,RL01120,P011,resolved,2023-04-18,monitor,closed successfully
EV004121,RL01121,,classified,2023-03-01,intake,
EV004122,RL01121,P011,matched,2023-03-03,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004123,RL01121,P011,outreach_sent,2023-03-04,negotiation,round 1
EV004124,RL01121,P011,reply_received,2023-03-05,negotiation,propose_alternative
EV004125,RL01121,P011,outreach_sent,2023-03-06,negotiation,round 2
EV004126,RL01121,P011,reply_received,2023-03-07,negotiation,propose_alternative
EV004127,RL01121,P011,outreach_sent,2023-03-08,negotiation,round 3
EV004128,RL01121,P011,reply_received,2023-03-09,negotiation,propose_alternative
EV004129,RL01122,,classified,2023-03-05,intake,
EV004130,RL01122,P011,matched,2023-03-08,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004131,RL01122,P011,booked,2023-03-12,negotiation,partner accepted; capacity held
EV004132,RL01122,P011,resolved,2023-04-05,monitor,closed successfully
EV004133,RL01123,,classified,2023-03-01,intake,
EV004134,RL01123,P012,matched,2023-03-03,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004135,RL01123,P012,lost,2023-03-16,monitor,no fit / declined
EV004136,RL01124,,classified,2023-03-06,intake,
EV004137,RL01124,P012,matched,2023-03-08,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004138,RL01124,P012,booked,2023-03-11,negotiation,partner accepted; capacity held
EV004139,RL01124,P012,resolved,2023-03-21,monitor,closed successfully
EV004140,RL01125,,classified,2023-03-13,intake,
EV004141,RL01125,P010,matched,2023-03-16,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004142,RL01125,P010,outreach_sent,2023-03-17,negotiation,round 1
EV004143,RL01125,P010,reply_received,2023-03-18,negotiation,propose_alternative
EV004144,RL01125,P010,outreach_sent,2023-03-19,negotiation,round 2
EV004145,RL01125,P010,reply_received,2023-03-20,negotiation,propose_alternative
EV004146,RL01125,P010,outreach_sent,2023-03-21,negotiation,round 3
EV004147,RL01125,P010,reply_received,2023-03-22,negotiation,propose_alternative
EV004148,RL01126,,classified,2023-04-12,intake,
EV004149,RL01126,P011,matched,2023-04-14,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004150,RL01126,P011,booked,2023-04-20,negotiation,partner accepted; capacity held
EV004151,RL01126,P011,resolved,2023-05-04,monitor,closed successfully
EV004152,RL01127,,classified,2023-04-16,intake,
EV004153,RL01127,P010,matched,2023-04-19,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004154,RL01127,P010,lost,2023-04-30,monitor,no fit / declined
EV004155,RL01128,,classified,2023-04-21,intake,
EV004156,RL01128,P011,matched,2023-04-23,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004157,RL01128,P011,lost,2023-04-30,monitor,no fit / declined
EV004158,RL01129,,classified,2023-04-15,intake,
EV004159,RL01129,P011,matched,2023-04-18,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004160,RL01129,P011,lost,2023-05-03,monitor,no fit / declined
EV004161,RL01130,,classified,2023-04-01,intake,
EV004162,RL01130,P011,matched,2023-04-03,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004163,RL01130,P011,outreach_sent,2023-04-04,negotiation,round 1
EV004164,RL01130,P011,reply_received,2023-04-05,negotiation,propose_alternative
EV004165,RL01130,P011,outreach_sent,2023-04-06,negotiation,round 2
EV004166,RL01130,P011,reply_received,2023-04-07,negotiation,propose_alternative
EV004167,RL01130,P011,outreach_sent,2023-04-08,negotiation,round 3
EV004168,RL01130,P011,reply_received,2023-04-09,negotiation,propose_alternative
EV004169,RL01131,,classified,2023-04-01,intake,
EV004170,RL01131,P012,matched,2023-04-03,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004171,RL01131,P012,lost,2023-04-11,monitor,no fit / declined
EV004172,RL01132,,classified,2023-04-26,intake,
EV004173,RL01132,P010,matched,2023-04-29,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004174,RL01132,P010,booked,2023-05-08,negotiation,partner accepted; capacity held
EV004175,RL01132,P010,resolved,2023-05-20,monitor,closed successfully
EV004176,RL01133,,classified,2023-04-07,intake,
EV004177,RL01133,P010,matched,2023-04-10,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004178,RL01133,P010,booked,2023-04-15,negotiation,partner accepted; capacity held
EV004179,RL01133,P010,resolved,2023-05-01,monitor,closed successfully
EV004180,RL01134,,classified,2023-04-24,intake,
EV004181,RL01134,P012,matched,2023-04-27,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004182,RL01134,P012,booked,2023-05-06,negotiation,partner accepted; capacity held
EV004183,RL01134,P012,resolved,2023-05-25,monitor,closed successfully
EV004184,RL01135,,classified,2023-04-20,intake,
EV004185,RL01136,,classified,2023-04-06,intake,
EV004186,RL01136,P010,matched,2023-04-09,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004187,RL01136,P010,lost,2023-04-22,monitor,no fit / declined
EV004188,RL01137,,classified,2023-04-04,intake,
EV004189,RL01137,P010,matched,2023-04-06,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004190,RL01138,,classified,2023-04-20,intake,
EV004191,RL01138,P012,matched,2023-04-22,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004192,RL01138,P012,outreach_sent,2023-04-23,negotiation,round 1
EV004193,RL01138,P012,reply_received,2023-04-24,negotiation,propose_alternative
EV004194,RL01138,P012,outreach_sent,2023-04-25,negotiation,round 2
EV004195,RL01138,P012,reply_received,2023-04-26,negotiation,propose_alternative
EV004196,RL01138,P012,outreach_sent,2023-04-27,negotiation,round 3
EV004197,RL01138,P012,reply_received,2023-04-28,negotiation,propose_alternative
EV004198,RL01139,,classified,2023-04-21,intake,
EV004199,RL01139,P012,matched,2023-04-22,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004200,RL01139,P012,lost,2023-05-02,monitor,no fit / declined
EV004201,RL01140,,classified,2023-04-21,intake,
EV004202,RL01140,P012,matched,2023-04-22,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004203,RL01140,P012,booked,2023-04-28,negotiation,partner accepted; capacity held
EV004204,RL01140,P012,resolved,2023-05-05,monitor,closed successfully
EV004205,RL01141,,classified,2023-05-26,intake,
EV004206,RL01141,P012,matched,2023-05-28,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004207,RL01141,P012,booked,2023-05-31,negotiation,partner accepted; capacity held
EV004208,RL01141,P012,resolved,2023-06-13,monitor,closed successfully
EV004209,RL01142,,classified,2023-05-14,intake,
EV004210,RL01142,P012,matched,2023-05-17,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004211,RL01142,P012,booked,2023-05-20,negotiation,partner accepted; capacity held
EV004212,RL01142,P012,resolved,2023-05-29,monitor,closed successfully
EV004213,RL01143,,classified,2023-05-24,intake,
EV004214,RL01143,P012,matched,2023-05-26,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004215,RL01143,P012,lost,2023-06-01,monitor,no fit / declined
EV004216,RL01144,,classified,2023-05-26,intake,
EV004217,RL01144,P010,matched,2023-05-27,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004218,RL01144,P010,booked,2023-05-29,negotiation,partner accepted; capacity held
EV004219,RL01144,P010,resolved,2023-06-23,monitor,closed successfully
EV004220,RL01145,,classified,2023-05-04,intake,
EV004221,RL01145,P011,matched,2023-05-06,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004222,RL01145,P011,booked,2023-05-09,negotiation,partner accepted; capacity held
EV004223,RL01145,P011,resolved,2023-05-28,monitor,closed successfully
EV004224,RL01146,,classified,2023-05-13,intake,
EV004225,RL01146,P012,matched,2023-05-15,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004226,RL01146,P012,booked,2023-05-25,negotiation,partner accepted; capacity held
EV004227,RL01146,P012,resolved,2023-06-15,monitor,closed successfully
EV004228,RL01147,,classified,2023-05-26,intake,
EV004229,RL01147,P011,matched,2023-05-29,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004230,RL01147,P011,booked,2023-06-01,negotiation,partner accepted; capacity held
EV004231,RL01147,P011,resolved,2023-06-07,monitor,closed successfully
EV004232,RL01148,,classified,2023-05-16,intake,
EV004233,RL01148,P012,matched,2023-05-19,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004234,RL01148,P012,booked,2023-05-22,negotiation,partner accepted; capacity held
EV004235,RL01148,P012,resolved,2023-05-31,monitor,closed successfully
EV004236,RL01149,,classified,2023-05-24,intake,
EV004237,RL01149,P010,matched,2023-05-25,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004238,RL01149,P010,lost,2023-06-01,monitor,no fit / declined
EV004239,RL01150,,classified,2023-05-04,intake,
EV004240,RL01150,P012,matched,2023-05-07,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004241,RL01150,P012,booked,2023-05-16,negotiation,partner accepted; capacity held
EV004242,RL01150,P012,resolved,2023-06-09,monitor,closed successfully
EV004243,RL01151,,classified,2023-05-02,intake,
EV004244,RL01151,P010,matched,2023-05-03,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004245,RL01151,P010,outreach_sent,2023-05-04,negotiation,round 1
EV004246,RL01151,P010,reply_received,2023-05-05,negotiation,propose_alternative
EV004247,RL01151,P010,outreach_sent,2023-05-06,negotiation,round 2
EV004248,RL01151,P010,reply_received,2023-05-07,negotiation,propose_alternative
EV004249,RL01151,P010,outreach_sent,2023-05-08,negotiation,round 3
EV004250,RL01151,P010,reply_received,2023-05-09,negotiation,propose_alternative
EV004251,RL01152,,classified,2023-05-08,intake,
EV004252,RL01152,P011,matched,2023-05-10,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004253,RL01152,P011,booked,2023-05-14,negotiation,partner accepted; capacity held
EV004254,RL01152,P011,resolved,2023-06-06,monitor,closed successfully
EV004255,RL01153,,classified,2023-05-05,intake,
EV004256,RL01153,P011,matched,2023-05-07,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004257,RL01153,P011,lost,2023-05-18,monitor,no fit / declined
EV004258,RL01154,,classified,2023-05-18,intake,
EV004259,RL01154,P010,matched,2023-05-19,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004260,RL01154,P010,booked,2023-05-25,negotiation,partner accepted; capacity held
EV004261,RL01154,P010,resolved,2023-06-04,monitor,closed successfully
EV004262,RL01155,,classified,2023-05-04,intake,
EV004263,RL01155,P012,matched,2023-05-07,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004264,RL01155,P012,booked,2023-05-15,negotiation,partner accepted; capacity held
EV004265,RL01155,P012,resolved,2023-05-23,monitor,closed successfully
EV004266,RL01156,,classified,2023-06-05,intake,
EV004267,RL01156,P011,matched,2023-06-07,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004268,RL01156,P011,booked,2023-06-10,negotiation,partner accepted; capacity held
EV004269,RL01156,P011,resolved,2023-06-29,monitor,closed successfully
EV004270,RL01157,,classified,2023-06-16,intake,
EV004271,RL01157,P010,matched,2023-06-19,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004272,RL01157,P010,lost,2023-06-30,monitor,no fit / declined
EV004273,RL01158,,classified,2023-06-25,intake,
EV004274,RL01158,P012,matched,2023-06-26,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004275,RL01158,P012,lost,2023-07-10,monitor,no fit / declined
EV004276,RL01159,,classified,2023-06-05,intake,
EV004277,RL01159,P011,matched,2023-06-06,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004278,RL01160,,classified,2023-06-14,intake,
EV004279,RL01160,P010,matched,2023-06-15,matching,"top-3 by capacity+ROI, ranked P010 #1"
EV004280,RL01161,,classified,2023-06-23,intake,
EV004281,RL01161,P011,matched,2023-06-24,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004282,RL01162,,classified,2023-06-20,intake,
EV004283,RL01162,P011,matched,2023-06-22,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004284,RL01162,P011,booked,2023-06-27,negotiation,partner accepted; capacity held
EV004285,RL01162,P011,resolved,2023-07-12,monitor,closed successfully
EV004286,RL01163,,classified,2023-06-24,intake,
EV004287,RL01163,P012,matched,2023-06-27,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004288,RL01163,P012,booked,2023-07-04,negotiation,partner accepted; capacity held
EV004289,RL01163,P012,resolved,2023-07-09,monitor,closed successfully
EV004290,RL01164,,classified,2023-06-21,intake,
EV004291,RL01164,P012,matched,2023-06-24,matching,"top-3 by capacity+ROI, ranked P012 #1"
EV004292,RL01164,P012,booked,2023-06-27,negotiation,partner accepted; capacity held
EV004293,RL01164,P012,resolved,2023-07-15,monitor,closed successfully
EV004294,RL01165,,classified,2023-06-12,intake,
EV004295,RL01165,P011,matched,2023-06-14,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004296,RL01165,P011,booked,2023-06-16,negotiation,partner accepted; capacity held
EV004297,RL01165,P011,resolved,2023-06-30,monitor,closed successfully
EV004298,RL01166,,classified,2023-06-26,intake,
EV004299,RL01167,,classified,2023-06-08,intake,
EV004300,RL01167,P011,matched,2023-06-10,matching,"top-3 by capacity+ROI, ranked P011 #1"
EV004301,RL01167,P011,booked,2023-06-18,negotiation,partner accepted; capacity held
