customer_id,customer_name,country,segment,signup_date,plan_type,monthly_revenue,partner_id
C02700,Müller Steuerberatung GmbH,DE,MID,2023-03-19,premium,1828,P010
C02701,Bauer Treuhand GmbH,DE,SMB,2023-03-02,basic,779,
C02702,Schäfer Wirtschaftsprüfung GmbH,DE,MID,2023-03-03,basic,520,
C02703,Bauer Steuerberatung GmbH,DE,ENT,2023-03-20,enterprise,3809,P011
C02704,Bauer Wirtschaftsprüfung GmbH,DE,SMB,2023-03-17,premium,2017,P011
C02705,Schmidt Consulting GmbH,DE,MID,2023-03-08,premium,1394,P010
C02706,Schäfer Buchhaltung GmbH,DE,SMB,2023-03-15,basic,531,
C02707,Schäfer Buchhaltung GmbH,DE,SMB,2023-04-08,basic,462,P010
C02708,Koch Wirtschaftsprüfung GmbH,DE,SMB,2023-04-15,basic,539,P010
C02709,Schäfer Consulting GmbH,DE,SMB,2023-04-03,basic,785,
C02710,Fischer Consulting GmbH,DE,SMB,2023-04-01,basic,616,P012
C02711,Bauer Wirtschaftsprüfung GmbH,DE,MID,2023-04-13,enterprise,6302,
C02712,Weber Treuhand GmbH,DE,ENT,2023-04-14,enterprise,6256,P010
C02713,Schmidt Consulting GmbH,DE,SMB,2023-04-03,basic,705,
C02714,Becker Steuerberatung GmbH,DE,MID,2023-04-16,premium,1716,
C02715,Weber Buchhaltung GmbH,DE,ENT,2023-04-16,enterprise,5136,
C02716,Schäfer Wirtschaftsprüfung GmbH,DE,SMB,2023-04-27,premium,1807,P010
C02717,Bauer Consulting GmbH,DE,SMB,2023-04-26,basic,654,
C02718,Becker Treuhand GmbH,DE,ENT,2023-04-03,enterprise,7420,
C02719,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2023-04-15,premium,2618,
C02720,Wagner Steuerberatung GmbH,DE,SMB,2023-04-27,basic,480,
C02721,Koch Wirtschaftsprüfung GmbH,DE,SMB,2023-04-02,premium,2651,P012
C02722,Schmidt Consulting GmbH,DE,ENT,2023-04-10,premium,1641,
C02723,Bauer Steuerberatung GmbH,DE,SMB,2023-04-02,basic,643,P010
C02724,Fischer Treuhand GmbH,DE,MID,2023-04-14,premium,2538,P011
C02725,Fischer Steuerberatung GmbH,DE,SMB,2023-04-26,premium,2351,
C02726,Schäfer Treuhand GmbH,DE,SMB,2023-04-25,basic,763,P010
C02727,Becker Buchhaltung GmbH,DE,SMB,2023-04-03,basic,451,
C02728,Bauer Steuerberatung GmbH,DE,SMB,2023-04-10,basic,597,P012
C02729,Weber Wirtschaftsprüfung GmbH,DE,MID,2023-05-22,basic,545,P010
C02730,Hoffmann Buchhaltung GmbH,DE,SMB,2023-05-02,premium,2081,P010
C02731,Schmidt Buchhaltung GmbH,DE,MID,2023-05-04,premium,2034,P010
C02732,Koch Treuhand GmbH,DE,ENT,2023-05-02,premium,2217,P012
C02733,Weber Buchhaltung GmbH,DE,MID,2023-05-03,basic,456,P011
C02734,Hoffmann Treuhand GmbH,DE,MID,2023-05-04,premium,1202,
C02735,Bauer Consulting GmbH,DE,SMB,2023-05-14,premium,2290,
C02736,Fischer Steuerberatung GmbH,DE,MID,2023-05-22,enterprise,4217,
C02737,Wagner Consulting GmbH,DE,MID,2023-05-19,premium,2302,P012
C02738,Schäfer Buchhaltung GmbH,DE,MID,2023-05-01,basic,674,P011
C02739,Hoffmann Treuhand GmbH,DE,SMB,2023-05-01,basic,720,
C02740,Müller Buchhaltung GmbH,DE,SMB,2023-05-24,basic,689,
C02741,Schäfer Steuerberatung GmbH,DE,SMB,2023-05-15,basic,668,P012
C02742,Koch Treuhand GmbH,DE,MID,2023-05-25,enterprise,5066,P010
C02743,Schäfer Buchhaltung GmbH,DE,ENT,2023-05-21,enterprise,7817,
C02744,Schäfer Steuerberatung GmbH,DE,SMB,2023-05-16,basic,679,
C02745,Schäfer Consulting GmbH,DE,SMB,2023-05-01,basic,457,
C02746,Fischer Consulting GmbH,DE,SMB,2023-05-26,premium,2025,P010
C02747,Weber Wirtschaftsprüfung GmbH,DE,MID,2023-05-07,enterprise,5129,
C02748,Becker Treuhand GmbH,DE,SMB,2023-05-19,premium,2233,
C02749,Hoffmann Consulting GmbH,DE,MID,2023-05-12,premium,2364,P011
C02750,Wagner Buchhaltung GmbH,DE,SMB,2023-05-03,basic,575,
C02751,Schäfer Steuerberatung GmbH,DE,SMB,2023-06-20,basic,520,P011
C02752,Koch Steuerberatung GmbH,DE,SMB,2023-06-08,basic,504,
C02753,Weber Wirtschaftsprüfung GmbH,DE,SMB,2023-06-27,premium,1095,P011
C02754,Becker Consulting GmbH,DE,MID,2023-06-16,premium,2462,
C02755,Koch Consulting GmbH,DE,MID,2023-06-13,premium,2367,
C02756,Fischer Wirtschaftsprüfung GmbH,DE,SMB,2023-06-08,basic,451,P010
C02757,Becker Steuerberatung GmbH,DE,SMB,2023-06-14,premium,2004,P012
C02758,Weber Buchhaltung GmbH,DE,SMB,2023-06-11,basic,614,
C02759,Bauer Buchhaltung GmbH,DE,MID,2023-06-18,enterprise,7836,P010
C02760,Fischer Buchhaltung GmbH,DE,SMB,2023-06-19,basic,709,P011
C02761,Koch Wirtschaftsprüfung GmbH,DE,MID,2023-06-13,premium,2561,
C02762,Becker Consulting GmbH,DE,SMB,2023-06-06,basic,528,P011
C02763,Weber Wirtschaftsprüfung GmbH,DE,SMB,2023-06-25,premium,1959,P011
C02764,Becker Consulting GmbH,DE,SMB,2023-06-04,basic,706,P011
C02765,Hoffmann Steuerberatung GmbH,DE,MID,2023-06-25,premium,2313,
C02766,Hoffmann Consulting GmbH,DE,SMB,2023-06-16,premium,2085,P010
C02767,Bauer Wirtschaftsprüfung GmbH,DE,SMB,2023-06-27,basic,616,
C02768,Becker Treuhand GmbH,DE,SMB,2023-06-02,basic,582,
C02769,Fischer Steuerberatung GmbH,DE,ENT,2023-06-13,enterprise,5323,
C02770,Schmidt Buchhaltung GmbH,DE,SMB,2023-06-15,basic,455,P011
C02771,Schmidt Treuhand GmbH,DE,ENT,2023-06-16,enterprise,5491,
C02772,Schmidt Treuhand GmbH,DE,SMB,2023-06-13,basic,633,
C02773,Bauer Wirtschaftsprüfung GmbH,DE,MID,2023-07-12,premium,2708,
C02774,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2023-07-07,premium,1670,
C02775,Wagner Wirtschaftsprüfung GmbH,DE,MID,2023-07-09,premium,2396,
C02776,Hoffmann Consulting GmbH,DE,SMB,2023-07-15,basic,754,
C02777,Müller Buchhaltung GmbH,DE,SMB,2023-07-12,basic,489,
C02778,Becker Buchhaltung GmbH,DE,MID,2023-07-27,premium,2730,P010
C02779,Bauer Wirtschaftsprüfung GmbH,DE,MID,2023-07-15,premium,2446,P012
C02780,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2023-07-04,basic,687,
C02781,Bauer Treuhand GmbH,DE,SMB,2023-07-20,basic,666,P011
C02782,Schmidt Steuerberatung GmbH,DE,SMB,2023-07-04,premium,1827,
C02783,Müller Buchhaltung GmbH,DE,SMB,2023-07-12,basic,667,
C02784,Becker Treuhand GmbH,DE,MID,2023-07-19,basic,465,
C02785,Fischer Wirtschaftsprüfung GmbH,DE,SMB,2023-07-26,basic,586,P011
C02786,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2023-07-27,basic,462,
C02787,Hoffmann Steuerberatung GmbH,DE,SMB,2023-07-25,basic,491,P010
C02788,Schmidt Buchhaltung GmbH,DE,MID,2023-07-11,enterprise,6185,
C02789,Weber Wirtschaftsprüfung GmbH,DE,MID,2023-07-14,premium,1572,P010
C02790,Müller Treuhand GmbH,DE,MID,2023-07-09,premium,1494,
C02791,Wagner Consulting GmbH,DE,ENT,2023-07-08,premium,1814,
C02792,Koch Buchhaltung GmbH,DE,MID,2023-07-12,premium,2126,P012
C02793,Hoffmann Buchhaltung GmbH,DE,MID,2023-07-24,basic,530,
C02794,Schmidt Consulting GmbH,DE,MID,2023-07-18,basic,743,P011
C02795,Becker Wirtschaftsprüfung GmbH,DE,SMB,2023-08-01,basic,729,P010
C02796,Weber Treuhand GmbH,DE,MID,2023-08-28,basic,729,P012
C02797,Wagner Consulting GmbH,DE,MID,2023-08-27,premium,1339,P010
C02798,Koch Buchhaltung GmbH,DE,SMB,2023-08-27,basic,582,P010
C02799,Müller Buchhaltung GmbH,DE,MID,2023-08-06,premium,1394,P010
C02800,Wagner Consulting GmbH,DE,SMB,2023-08-08,basic,641,
C02801,Fischer Consulting GmbH,DE,ENT,2023-08-28,premium,2493,P011
C02802,Koch Treuhand GmbH,DE,MID,2023-08-26,enterprise,5651,
C02803,Schmidt Buchhaltung GmbH,DE,SMB,2023-08-27,basic,556,
C02804,Bauer Steuerberatung GmbH,DE,SMB,2023-08-06,basic,533,
C02805,Schmidt Steuerberatung GmbH,DE,SMB,2023-08-26,basic,725,
C02806,Koch Wirtschaftsprüfung GmbH,DE,SMB,2023-08-25,basic,746,P011
C02807,Weber Buchhaltung GmbH,DE,ENT,2023-08-11,enterprise,4896,
C02808,Koch Consulting GmbH,DE,ENT,2023-08-08,enterprise,4416,P011
C02809,Weber Treuhand GmbH,DE,SMB,2023-08-09,premium,1786,P011
C02810,Bauer Wirtschaftsprüfung GmbH,DE,ENT,2023-08-07,enterprise,4601,
C02811,Becker Buchhaltung GmbH,DE,SMB,2023-08-15,basic,696,P012
C02812,Becker Consulting GmbH,DE,MID,2023-08-14,premium,1652,P012
C02813,Becker Steuerberatung GmbH,DE,SMB,2023-08-13,premium,2436,P012
C02814,Schäfer Consulting GmbH,DE,SMB,2023-08-01,basic,787,
C02815,Weber Consulting GmbH,DE,MID,2023-08-11,premium,1391,P010
C02816,Schmidt Buchhaltung GmbH,DE,SMB,2023-08-23,basic,455,P011
C02817,Wagner Treuhand GmbH,DE,SMB,2023-09-17,basic,580,
C02818,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2023-09-26,basic,453,P012
C02819,Schmidt Buchhaltung GmbH,DE,SMB,2023-09-02,basic,744,P010
C02820,Bauer Consulting GmbH,DE,SMB,2023-09-18,basic,766,
C02821,Wagner Treuhand GmbH,DE,MID,2023-09-15,premium,1887,P012
C02822,Schäfer Buchhaltung GmbH,DE,MID,2023-09-26,premium,2086,P012
C02823,Müller Treuhand GmbH,DE,SMB,2023-09-25,basic,694,P010
C02824,Wagner Consulting GmbH,DE,SMB,2023-09-09,basic,749,
C02825,Weber Treuhand GmbH,DE,MID,2023-09-07,premium,1653,
C02826,Müller Steuerberatung GmbH,DE,SMB,2023-09-13,basic,543,
C02827,Becker Buchhaltung GmbH,DE,SMB,2023-09-18,premium,2359,
C02828,Schmidt Treuhand GmbH,DE,MID,2023-09-25,premium,1352,
C02829,Bauer Buchhaltung GmbH,DE,SMB,2023-09-25,basic,456,P010
C02830,Müller Treuhand GmbH,DE,SMB,2023-09-09,basic,539,
C02831,Müller Buchhaltung GmbH,DE,MID,2023-09-23,premium,2702,
C02832,Müller Treuhand GmbH,DE,SMB,2023-09-14,basic,625,
C02833,Müller Steuerberatung GmbH,DE,SMB,2023-09-12,basic,694,
C02834,Schmidt Consulting GmbH,DE,SMB,2023-09-23,basic,493,
C02835,Weber Steuerberatung GmbH,DE,SMB,2023-09-25,basic,518,P011
C02836,Schäfer Buchhaltung GmbH,DE,SMB,2023-09-19,premium,2423,P010
C02837,Becker Steuerberatung GmbH,DE,SMB,2023-09-15,basic,654,P010
C02838,Schäfer Consulting GmbH,DE,ENT,2023-09-16,enterprise,7002,P012
C02839,Weber Wirtschaftsprüfung GmbH,DE,MID,2023-10-10,enterprise,6254,P010
C02840,Schmidt Wirtschaftsprüfung GmbH,DE,SMB,2023-10-12,premium,1238,
C02841,Becker Steuerberatung GmbH,DE,SMB,2023-10-06,basic,648,P011
C02842,Bauer Treuhand GmbH,DE,MID,2023-10-14,premium,1514,
C02843,Schäfer Wirtschaftsprüfung GmbH,DE,MID,2023-10-14,premium,2757,P012
C02844,Koch Buchhaltung GmbH,DE,ENT,2023-10-01,enterprise,7850,
C02845,Hoffmann Consulting GmbH,DE,SMB,2023-10-06,basic,536,P010
C02846,Wagner Wirtschaftsprüfung GmbH,DE,MID,2023-10-09,basic,704,P011
C02847,Hoffmann Treuhand GmbH,DE,SMB,2023-10-25,basic,649,
C02848,Wagner Buchhaltung GmbH,DE,ENT,2023-10-25,premium,2790,P012
C02849,Fischer Wirtschaftsprüfung GmbH,DE,MID,2023-10-13,basic,736,
C02850,Müller Treuhand GmbH,DE,SMB,2023-10-06,basic,586,P010
C02851,Hoffmann Consulting GmbH,DE,SMB,2023-10-11,premium,2281,
C02852,Koch Steuerberatung GmbH,DE,SMB,2023-10-06,premium,1480,P012
C02853,Fischer Wirtschaftsprüfung GmbH,DE,MID,2023-10-27,premium,1451,P010
C02854,Fischer Buchhaltung GmbH,DE,SMB,2023-10-02,premium,2300,P010
C02855,Müller Wirtschaftsprüfung GmbH,DE,SMB,2023-10-15,premium,1536,P011
C02856,Wagner Wirtschaftsprüfung GmbH,DE,SMB,2023-10-24,basic,681,
C02857,Becker Buchhaltung GmbH,DE,MID,2023-10-09,premium,1269,
C02858,Fischer Steuerberatung GmbH,DE,SMB,2023-10-13,premium,2601,P012
C02859,Müller Buchhaltung GmbH,DE,SMB,2023-10-17,basic,761,
C02860,Müller Treuhand GmbH,DE,SMB,2023-10-15,basic,745,
C02861,Müller Wirtschaftsprüfung GmbH,DE,SMB,2023-11-07,basic,675,
C02862,Bauer Buchhaltung GmbH,DE,MID,2023-11-16,enterprise,4785,P010
C02863,Weber Treuhand GmbH,DE,SMB,2023-11-14,premium,2176,
C02864,Schmidt Treuhand GmbH,DE,MID,2023-11-01,premium,2325,P011
C02865,Koch Wirtschaftsprüfung GmbH,DE,SMB,2023-11-25,basic,473,P010
C02866,Schäfer Wirtschaftsprüfung GmbH,DE,SMB,2023-11-07,premium,2426,P012
C02867,Wagner Steuerberatung GmbH,DE,SMB,2023-11-13,premium,2635,
C02868,Hoffmann Steuerberatung GmbH,DE,MID,2023-11-28,premium,1282,P010
C02869,Weber Treuhand GmbH,DE,MID,2023-11-09,premium,2566,
C02870,Bauer Steuerberatung GmbH,DE,SMB,2023-11-28,premium,1060,P010
C02871,Müller Wirtschaftsprüfung GmbH,DE,SMB,2023-11-25,premium,2183,
C02872,Schäfer Treuhand GmbH,DE,ENT,2023-11-07,enterprise,5252,
C02873,Hoffmann Steuerberatung GmbH,DE,MID,2023-11-03,premium,2098,
C02874,Schmidt Wirtschaftsprüfung GmbH,DE,SMB,2023-11-18,basic,554,
C02875,Koch Consulting GmbH,DE,SMB,2023-11-03,premium,1012,P011
C02876,Koch Treuhand GmbH,DE,SMB,2023-11-06,basic,465,P012
C02877,Schmidt Consulting GmbH,DE,ENT,2023-11-22,premium,1178,
C02878,Wagner Treuhand GmbH,DE,MID,2023-11-10,premium,2417,P011
C02879,Schäfer Wirtschaftsprüfung GmbH,DE,SMB,2023-11-15,basic,541,P011
C02880,Schmidt Treuhand GmbH,DE,SMB,2023-11-07,basic,760,P011
C02881,Bauer Steuerberatung GmbH,DE,MID,2023-11-17,premium,2610,P010
C02882,Becker Wirtschaftsprüfung GmbH,DE,MID,2023-11-15,basic,691,P010
C02883,Müller Wirtschaftsprüfung GmbH,DE,SMB,2023-12-16,basic,529,P011
C02884,Weber Wirtschaftsprüfung GmbH,DE,SMB,2023-12-02,basic,726,P012
C02885,Schäfer Buchhaltung GmbH,DE,SMB,2023-12-06,basic,757,
C02886,Wagner Steuerberatung GmbH,DE,MID,2023-12-21,premium,1612,
C02887,Wagner Treuhand GmbH,DE,MID,2023-12-22,premium,2057,P012
C02888,Schäfer Steuerberatung GmbH,DE,MID,2023-12-06,premium,1564,P011
C02889,Bauer Wirtschaftsprüfung GmbH,DE,SMB,2023-12-22,basic,647,
C02890,Schmidt Treuhand GmbH,DE,SMB,2023-12-13,basic,466,P010
C02891,Becker Buchhaltung GmbH,DE,SMB,2023-12-04,basic,539,
C02892,Becker Buchhaltung GmbH,DE,ENT,2023-12-22,enterprise,6006,P012
C02893,Weber Buchhaltung GmbH,DE,ENT,2023-12-11,enterprise,7769,
C02894,Bauer Consulting GmbH,DE,MID,2023-12-01,premium,2355,
C02895,Koch Steuerberatung GmbH,DE,MID,2023-12-06,premium,1835,
C02896,Fischer Treuhand GmbH,DE,ENT,2023-12-05,enterprise,5836,P012
C02897,Becker Wirtschaftsprüfung GmbH,DE,SMB,2023-12-15,premium,2442,P012
C02898,Fischer Steuerberatung GmbH,DE,SMB,2023-12-01,premium,1496,P010
C02899,Schäfer Wirtschaftsprüfung GmbH,DE,SMB,2023-12-12,basic,667,P010
C02900,Becker Consulting GmbH,DE,SMB,2023-12-26,premium,2391,P010
C02901,Schmidt Treuhand GmbH,DE,SMB,2023-12-05,premium,2167,P011
C02902,Bauer Buchhaltung GmbH,DE,SMB,2023-12-12,basic,660,P010
C02903,Koch Treuhand GmbH,DE,SMB,2023-12-14,basic,687,
C02904,Koch Wirtschaftsprüfung GmbH,DE,SMB,2023-12-14,basic,640,
C02905,Koch Buchhaltung GmbH,DE,SMB,2024-01-06,basic,762,
C02906,Hoffmann Wirtschaftsprüfung GmbH,DE,ENT,2024-01-19,enterprise,5831,P012
C02907,Wagner Wirtschaftsprüfung GmbH,DE,SMB,2024-01-18,basic,680,
C02908,Fischer Treuhand GmbH,DE,SMB,2024-01-01,basic,718,P012
C02909,Koch Steuerberatung GmbH,DE,SMB,2024-01-27,basic,758,P010
C02910,Fischer Consulting GmbH,DE,ENT,2024-01-05,enterprise,4040,P010
C02911,Bauer Treuhand GmbH,DE,MID,2024-01-02,premium,1955,
C02912,Fischer Treuhand GmbH,DE,ENT,2024-01-03,enterprise,5658,
C02913,Hoffmann Consulting GmbH,DE,SMB,2024-01-03,basic,554,P012
C02914,Becker Consulting GmbH,DE,SMB,2024-01-27,basic,752,
C02915,Bauer Consulting GmbH,DE,MID,2024-01-27,premium,2520,
C02916,Bauer Buchhaltung GmbH,DE,SMB,2024-01-01,premium,2329,P012
C02917,Becker Treuhand GmbH,DE,MID,2024-01-11,basic,698,
C02918,Becker Buchhaltung GmbH,DE,SMB,2024-01-26,premium,2144,
C02919,Wagner Wirtschaftsprüfung GmbH,DE,ENT,2024-01-19,enterprise,4078,
C02920,Müller Wirtschaftsprüfung GmbH,DE,SMB,2024-01-01,basic,575,
C02921,Hoffmann Buchhaltung GmbH,DE,SMB,2024-01-20,basic,719,P011
C02922,Müller Consulting GmbH,DE,MID,2024-01-25,enterprise,6178,
C02923,Wagner Buchhaltung GmbH,DE,MID,2024-01-08,premium,1527,P010
C02924,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2024-01-07,basic,657,P010
C02925,Wagner Steuerberatung GmbH,DE,SMB,2024-01-16,basic,704,
C02926,Müller Buchhaltung GmbH,DE,SMB,2024-01-08,premium,2560,
C02927,Schäfer Wirtschaftsprüfung GmbH,DE,SMB,2024-02-25,basic,677,
C02928,Müller Wirtschaftsprüfung GmbH,DE,SMB,2024-02-28,basic,483,
C02929,Müller Treuhand GmbH,DE,SMB,2024-02-14,premium,2245,P011
C02930,Koch Consulting GmbH,DE,SMB,2024-02-03,basic,786,P012
C02931,Schäfer Consulting GmbH,DE,SMB,2024-02-03,basic,580,P010
C02932,Weber Consulting GmbH,DE,SMB,2024-02-17,basic,490,
C02933,Schmidt Treuhand GmbH,DE,SMB,2024-02-27,basic,767,P011
C02934,Müller Steuerberatung GmbH,DE,SMB,2024-02-22,basic,781,P011
C02935,Wagner Consulting GmbH,DE,SMB,2024-02-10,basic,456,
C02936,Schäfer Buchhaltung GmbH,DE,SMB,2024-02-04,premium,2558,P012
C02937,Becker Buchhaltung GmbH,DE,SMB,2024-02-06,basic,798,P011
C02938,Schäfer Wirtschaftsprüfung GmbH,DE,ENT,2024-02-25,enterprise,5754,P012
C02939,Bauer Wirtschaftsprüfung GmbH,DE,ENT,2024-02-21,enterprise,7443,P010
C02940,Becker Consulting GmbH,DE,SMB,2024-02-11,basic,496,
C02941,Wagner Wirtschaftsprüfung GmbH,DE,SMB,2024-02-23,basic,554,
C02942,Fischer Consulting GmbH,DE,SMB,2024-02-05,premium,2238,
C02943,Becker Wirtschaftsprüfung GmbH,DE,SMB,2024-02-28,premium,1109,
C02944,Koch Buchhaltung GmbH,DE,SMB,2024-02-02,premium,2143,P010
C02945,Fischer Buchhaltung GmbH,DE,ENT,2024-02-02,enterprise,4559,P012
C02946,Wagner Treuhand GmbH,DE,MID,2024-02-07,enterprise,6993,P010
C02947,Schmidt Buchhaltung GmbH,DE,SMB,2024-02-09,basic,625,P011
C02948,Bauer Buchhaltung GmbH,DE,SMB,2024-02-22,basic,656,P011
C02949,Koch Consulting GmbH,DE,MID,2024-03-13,premium,2172,P010
C02950,Bauer Wirtschaftsprüfung GmbH,DE,MID,2024-03-14,premium,1793,
C02951,Wagner Buchhaltung GmbH,DE,SMB,2024-03-06,basic,745,P010
C02952,Wagner Wirtschaftsprüfung GmbH,DE,SMB,2024-03-01,basic,723,P010
C02953,Schäfer Wirtschaftsprüfung GmbH,DE,SMB,2024-03-27,basic,560,
C02954,Becker Buchhaltung GmbH,DE,SMB,2024-03-02,premium,1805,P011
C02955,Weber Wirtschaftsprüfung GmbH,DE,MID,2024-03-14,premium,1264,
C02956,Koch Steuerberatung GmbH,DE,MID,2024-03-09,premium,2203,P010
C02957,Bauer Consulting GmbH,DE,SMB,2024-03-19,basic,571,
C02958,Hoffmann Consulting GmbH,DE,SMB,2024-03-05,basic,530,
C02959,Koch Buchhaltung GmbH,DE,SMB,2024-03-19,basic,568,
C02960,Hoffmann Consulting GmbH,DE,SMB,2024-03-13,basic,723,P010
C02961,Koch Buchhaltung GmbH,DE,ENT,2024-03-27,enterprise,6435,P011
C02962,Wagner Buchhaltung GmbH,DE,SMB,2024-03-02,premium,2238,P011
C02963,Schäfer Treuhand GmbH,DE,SMB,2024-03-17,basic,772,
C02964,Wagner Wirtschaftsprüfung GmbH,DE,SMB,2024-03-13,basic,558,P011
C02965,Koch Wirtschaftsprüfung GmbH,DE,SMB,2024-03-13,basic,639,P011
C02966,Weber Wirtschaftsprüfung GmbH,DE,SMB,2024-03-02,basic,456,P011
C02967,Hoffmann Buchhaltung GmbH,DE,SMB,2024-03-27,basic,465,P011
C02968,Müller Steuerberatung GmbH,DE,SMB,2024-03-13,basic,482,P011
C02969,Weber Wirtschaftsprüfung GmbH,DE,ENT,2024-03-12,enterprise,4355,P012
C02970,Koch Steuerberatung GmbH,DE,MID,2024-03-16,premium,1110,P011
C02971,Schäfer Treuhand GmbH,DE,MID,2024-04-11,basic,490,
C02972,Becker Treuhand GmbH,DE,SMB,2024-04-18,premium,1615,
C02973,Schmidt Consulting GmbH,DE,SMB,2024-04-07,basic,513,
C02974,Becker Treuhand GmbH,DE,MID,2024-04-23,premium,2373,
C02975,Hoffmann Wirtschaftsprüfung GmbH,DE,SMB,2024-04-01,basic,545,
C02976,Weber Treuhand GmbH,DE,MID,2024-04-26,premium,1500,
C02977,Schmidt Buchhaltung GmbH,DE,SMB,2024-04-06,basic,671,P010
C02978,Becker Consulting GmbH,DE,MID,2024-04-20,premium,2397,P012
C02979,Becker Wirtschaftsprüfung GmbH,DE,SMB,2024-04-09,premium,1273,P010
C02980,Hoffmann Buchhaltung GmbH,DE,MID,2024-04-13,premium,1382,P011
C02981,Bauer Steuerberatung GmbH,DE,ENT,2024-04-20,premium,2476,P011
C02982,Müller Steuerberatung GmbH,DE,SMB,2024-04-22,basic,578,
C02983,Fischer Buchhaltung GmbH,DE,MID,2024-04-14,premium,2635,P011
C02984,Schäfer Buchhaltung GmbH,DE,ENT,2024-04-07,enterprise,4378,
C02985,Weber Consulting GmbH,DE,SMB,2024-04-20,basic,619,
C02986,Wagner Wirtschaftsprüfung GmbH,DE,SMB,2024-04-27,basic,649,P011
C02987,Schmidt Steuerberatung GmbH,DE,MID,2024-04-19,premium,1413,
C02988,Schmidt Buchhaltung GmbH,DE,SMB,2024-04-01,premium,2615,P010
C02989,Bauer Buchhaltung GmbH,DE,MID,2024-04-06,premium,2280,
C02990,Becker Treuhand GmbH,DE,SMB,2024-04-16,basic,554,
C02991,Hoffmann Steuerberatung GmbH,DE,ENT,2024-04-23,enterprise,7091,
C02992,Müller Consulting GmbH,DE,SMB,2024-04-26,basic,635,P011
C02993,Becker Buchhaltung GmbH,DE,SMB,2024-05-17,basic,520,P010
C02994,Wagner Wirtschaftsprüfung GmbH,DE,MID,2024-05-01,premium,1829,P012
C02995,Fischer Consulting GmbH,DE,SMB,2024-05-26,basic,486,P011
C02996,Koch Wirtschaftsprüfung GmbH,DE,SMB,2024-05-21,basic,561,
C02997,Koch Steuerberatung GmbH,DE,SMB,2024-05-24,basic,592,
C02998,Koch Consulting GmbH,DE,SMB,2024-05-09,basic,668,P012
C02999,Schmidt Buchhaltung GmbH,DE,SMB,2024-05-27,premium,2223,
C03000,Schmidt Treuhand GmbH,DE,SMB,2024-05-27,premium,1607,P010
C03001,Koch Treuhand GmbH,DE,MID,2024-05-09,basic,501,P012
C03002,Schäfer Consulting GmbH,DE,MID,2024-05-26,premium,1213,P011
C03003,Becker Buchhaltung GmbH,DE,SMB,2024-05-08,basic,487,P011
C03004,Fischer Wirtschaftsprüfung GmbH,DE,ENT,2024-05-05,enterprise,8150,
C03005,Hoffmann Treuhand GmbH,DE,SMB,2024-05-10,premium,2304,P011
C03006,Schmidt Wirtschaftsprüfung GmbH,DE,MID,2024-05-03,premium,2077,P010
C03007,Fischer Steuerberatung GmbH,DE,MID,2024-05-17,premium,1118,P012
C03008,Schmidt Consulting GmbH,DE,SMB,2024-05-13,basic,489,
C03009,Fischer Wirtschaftsprüfung GmbH,DE,SMB,2024-05-12,basic,744,
C03010,Koch Consulting GmbH,DE,MID,2024-05-01,premium,1877,
C03011,Koch Wirtschaftsprüfung GmbH,DE,MID,2024-05-19,premium,2389,P010
C03012,Müller Treuhand GmbH,DE,SMB,2024-05-05,premium,1103,
C03013,Wagner Consulting GmbH,DE,SMB,2024-05-05,basic,517,P011
C03014,Wagner Wirtschaftsprüfung GmbH,DE,MID,2024-05-11,premium,1832,
C03015,Becker Wirtschaftsprüfung GmbH,DE,SMB,2024-06-26,basic,799,P010
C03016,Fischer Consulting GmbH,DE,SMB,2024-06-12,basic,539,
C03017,Müller Buchhaltung GmbH,DE,MID,2024-06-03,premium,1967,
C03018,Becker Steuerberatung GmbH,DE,MID,2024-06-26,premium,2083,P012
C03019,Weber Wirtschaftsprüfung GmbH,DE,MID,2024-06-17,premium,2680,P010
C03020,Fischer Consulting GmbH,DE,ENT,2024-06-01,enterprise,4173,
C03021,Wagner Steuerberatung GmbH,DE,ENT,2024-06-05,enterprise,7168,P010
C03022,Fischer Steuerberatung GmbH,DE,MID,2024-06-18,premium,1062,
C03023,Weber Treuhand GmbH,DE,SMB,2024-06-07,basic,748,
C03024,Wagner Buchhaltung GmbH,DE,MID,2024-06-16,enterprise,7789,P011
C03025,Schäfer Steuerberatung GmbH,DE,SMB,2024-06-18,basic,649,
C03026,Hoffmann Consulting GmbH,DE,SMB,2024-06-10,basic,554,P011
C03027,Schmidt Treuhand GmbH,DE,ENT,2024-06-17,premium,1659,P012
C03028,Müller Buchhaltung GmbH,DE,MID,2024-06-09,enterprise,4169,P011
C03029,Weber Consulting GmbH,DE,SMB,2024-06-09,basic,472,
C03030,Müller Wirtschaftsprüfung GmbH,DE,SMB,2024-06-25,basic,762,
C03031,Hoffmann Wirtschaftsprüfung GmbH,DE,MID,2024-06-07,basic,566,P012
C03032,Weber Consulting GmbH,DE,SMB,2024-06-16,basic,635,
C03033,Schäfer Buchhaltung GmbH,DE,SMB,2024-06-03,basic,586,
